Lat,Lng, TotalSvrProb_201406081200
34.166666666666664,-92.33333333333334,8.957219251336898
33.5,-92.33333333333334,1.7741935483870968
47.5,-119.66666666666667,0.0
46.83333333333333,-119.66666666666667,0.0
32.83333333333333,-92.33333333333334,0.0
46.166666666666664,-119.66666666666667,0.0
31.5,-92.33333333333334,0.0
32.166666666666664,-92.33333333333334,0.0
45.5,-119.66666666666667,0.0
44.83333333333333,-119.66666666666667,0.0
30.833333333333336,-92.33333333333334,0.0
44.166666666666664,-119.66666666666667,0.0
30.166666666666668,-92.33333333333334,0.0
29.5,-92.33333333333334,0.0
43.5,-119.66666666666667,0.0
42.83333333333333,-119.66666666666667,0.0
42.166666666666664,-119.66666666666667,0.0
41.5,-119.66666666666667,0.0
40.83333333333333,-119.66666666666667,0.0
40.166666666666664,-119.66666666666667,0.0
39.5,-119.66666666666667,0.0
38.83333333333333,-119.66666666666667,0.0
38.166666666666664,-119.66666666666667,0.0
36.83333333333333,-119.66666666666667,0.0
37.5,-119.66666666666667,0.0
36.166666666666664,-119.66666666666667,0.0
34.83333333333333,-119.66666666666667,0.0
35.5,-119.66666666666667,0.0
34.166666666666664,-119.66666666666667,0.0
47.5,-69.0,0.0
46.83333333333333,-69.0,0.0
46.166666666666664,-69.0,0.0
45.5,-69.0,0.0
44.83333333333333,-69.0,0.0
44.166666666666664,-69.0,0.0
43.5,-69.0,0.0
48.83333333333333,-96.33333333333334,0.0
48.166666666666664,-96.33333333333334,0.0
47.5,-96.33333333333334,0.0
46.83333333333333,-96.33333333333334,0.0
46.166666666666664,-96.33333333333334,0.0
45.5,-96.33333333333334,0.0
44.83333333333333,-96.33333333333334,0.0
44.166666666666664,-96.33333333333334,0.0
43.5,-96.33333333333334,0.0
42.83333333333333,-96.33333333333334,0.0
42.166666666666664,-96.33333333333334,0.0
41.5,-96.33333333333334,0.0
40.83333333333333,-96.33333333333334,0.0
39.5,-96.33333333333334,0.0
40.166666666666664,-96.33333333333334,0.0
38.83333333333333,-96.33333333333334,0.0
37.5,-96.33333333333334,4.972222222222222
38.166666666666664,-96.33333333333334,0.6944444444444444
36.83333333333333,-96.33333333333334,13.579545454545455
35.5,-96.33333333333334,15.0
36.166666666666664,-96.33333333333334,15.0
34.83333333333333,-96.33333333333334,15.0
48.166666666666664,-123.66666666666667,0.0
34.166666666666664,-96.33333333333334,15.0
33.5,-96.33333333333334,7.722222222222222
47.5,-123.66666666666667,0.0
46.83333333333333,-123.66666666666667,0.0
32.83333333333333,-96.33333333333334,2.710526315789474
46.166666666666664,-123.66666666666667,0.0
31.5,-96.33333333333334,0.0
32.166666666666664,-96.33333333333334,0.0
45.5,-123.66666666666667,0.0
44.83333333333333,-123.66666666666667,0.0
30.833333333333336,-96.33333333333334,0.0
44.166666666666664,-123.66666666666667,0.0
30.166666666666668,-96.33333333333334,0.0
29.5,-96.33333333333334,0.0
43.5,-123.66666666666667,0.0
42.83333333333333,-123.66666666666667,0.0
28.833333333333336,-96.33333333333334,0.0
42.166666666666664,-123.66666666666667,0.0
27.5,-96.33333333333334,0.0
28.166666666666668,-96.33333333333334,0.0
41.5,-123.66666666666667,0.0
40.83333333333333,-123.66666666666667,0.0
40.166666666666664,-123.66666666666667,0.0
39.5,-123.66666666666667,0.0
38.83333333333333,-123.66666666666667,0.0
38.166666666666664,-123.66666666666667,0.0
37.5,-123.66666666666667,0.0
44.83333333333333,-73.0,0.0
44.166666666666664,-73.0,0.0
43.5,-73.0,0.0
42.83333333333333,-73.0,0.0
42.166666666666664,-73.0,0.0
41.5,-73.0,0.0
40.83333333333333,-73.0,0.0
40.166666666666664,-73.0,0.0
48.83333333333333,-100.33333333333334,0.0
48.166666666666664,-100.33333333333334,0.0
47.5,-100.33333333333334,0.0
46.83333333333333,-100.33333333333334,0.0
46.166666666666664,-100.33333333333334,0.0
45.5,-100.33333333333334,0.0
44.83333333333333,-100.33333333333334,0.0
44.166666666666664,-100.33333333333334,0.0
43.5,-100.33333333333334,0.0
42.83333333333333,-100.33333333333334,0.0
42.166666666666664,-100.33333333333334,0.0
41.5,-100.33333333333334,0.0
40.83333333333333,-100.33333333333334,0.0
39.5,-100.33333333333334,0.0
40.166666666666664,-100.33333333333334,0.0
38.83333333333333,-100.33333333333334,0.0
37.5,-100.33333333333334,1.497175141242938
38.166666666666664,-100.33333333333334,0.0
36.83333333333333,-100.33333333333334,6.0
35.5,-100.33333333333334,15.0
36.166666666666664,-100.33333333333334,15.0
34.83333333333333,-100.33333333333334,15.0
34.166666666666664,-100.33333333333334,15.0
33.5,-100.33333333333334,15.0
32.83333333333333,-100.33333333333334,13.359788359788359
31.5,-100.33333333333334,0.5586592178770949
32.166666666666664,-100.33333333333334,4.835164835164835
30.833333333333336,-100.33333333333334,0.0
30.166666666666668,-100.33333333333334,0.0
29.5,-100.33333333333334,0.0
28.833333333333336,-100.33333333333334,0.0
28.166666666666668,-100.33333333333334,0.0
43.5,-77.0,0.0
42.83333333333333,-77.0,0.0
42.166666666666664,-77.0,0.0
41.5,-77.0,0.0
40.83333333333333,-77.0,0.0
40.166666666666664,-77.0,0.0
39.5,-77.0,0.0
38.166666666666664,-77.0,0.0
38.83333333333333,-77.0,0.0
37.5,-77.0,0.0
36.166666666666664,-77.0,0.0
36.83333333333333,-77.0,0.0
35.5,-77.0,0.0
48.83333333333333,-104.33333333333334,0.0
34.83333333333333,-77.0,0.0
34.166666666666664,-77.0,0.0
48.166666666666664,-104.33333333333334,0.0
47.5,-104.33333333333334,0.0
46.83333333333333,-104.33333333333334,0.0
46.166666666666664,-104.33333333333334,0.0
45.5,-104.33333333333334,0.0
44.83333333333333,-104.33333333333334,0.0
44.166666666666664,-104.33333333333334,0.0
43.5,-104.33333333333334,0.0
42.83333333333333,-104.33333333333334,0.0
42.166666666666664,-104.33333333333334,0.0
41.5,-104.33333333333334,0.0
40.83333333333333,-104.33333333333334,0.0
39.5,-104.33333333333334,0.0
40.166666666666664,-104.33333333333334,0.0
38.83333333333333,-104.33333333333334,0.0
37.5,-104.33333333333334,8.05084745762712
38.166666666666664,-104.33333333333334,4.661016949152542
36.83333333333333,-104.33333333333334,15.0
35.5,-104.33333333333334,15.0
36.166666666666664,-104.33333333333334,15.0
34.83333333333333,-104.33333333333334,15.0
34.166666666666664,-104.33333333333334,14.162011173184357
33.5,-104.33333333333334,5.527777777777778
32.83333333333333,-104.33333333333334,1.3114754098360655
31.5,-104.33333333333334,0.10869565217391304
32.166666666666664,-104.33333333333334,0.3551912568306011
30.833333333333336,-104.33333333333334,0.8870967741935484
30.166666666666668,-104.33333333333334,1.935483870967742
29.5,-104.33333333333334,3.3908045977011496
42.166666666666664,-81.0,0.0
41.5,-81.0,0.0
40.83333333333333,-81.0,0.0
40.166666666666664,-81.0,0.0
39.5,-81.0,0.0
38.166666666666664,-81.0,0.0
38.83333333333333,-81.0,0.0
37.5,-81.0,0.0
36.166666666666664,-81.0,0.0
36.83333333333333,-81.0,0.0
35.5,-81.0,0.0
48.83333333333333,-108.33333333333334,0.0
34.83333333333333,-81.0,0.0
34.166666666666664,-81.0,0.0
48.166666666666664,-108.33333333333334,0.0
47.5,-108.33333333333334,0.0
33.5,-81.0,0.0
46.83333333333333,-108.33333333333334,0.0
32.83333333333333,-81.0,0.0
32.166666666666664,-81.0,0.0
46.166666666666664,-108.33333333333334,0.0
45.5,-108.33333333333334,0.0
31.5,-81.0,0.0
44.83333333333333,-108.33333333333334,0.0
30.166666666666668,-81.0,0.0
30.833333333333336,-81.0,0.0
44.166666666666664,-108.33333333333334,0.0
43.5,-108.33333333333334,0.0
29.5,-81.0,0.0
42.83333333333333,-108.33333333333334,0.0
28.833333333333336,-81.0,0.0
28.166666666666668,-81.0,0.0
42.166666666666664,-108.33333333333334,0.0
41.5,-108.33333333333334,0.0
27.5,-81.0,0.0
40.83333333333333,-108.33333333333334,0.0
26.833333333333336,-81.0,0.0
26.166666666666668,-81.0,0.0
39.5,-108.33333333333334,0.0
40.166666666666664,-108.33333333333334,0.0
25.5,-81.0,0.0
38.83333333333333,-108.33333333333334,0.0
24.833333333333336,-81.0,0.0
24.166666666666668,-81.0,0.0
37.5,-108.33333333333334,0.0
38.166666666666664,-108.33333333333334,0.0
36.83333333333333,-108.33333333333334,0.0
35.5,-108.33333333333334,0.0
36.166666666666664,-108.33333333333334,0.0
34.83333333333333,-108.33333333333334,0.0
34.166666666666664,-108.33333333333334,0.0
33.5,-108.33333333333334,0.0
32.83333333333333,-108.33333333333334,0.0
31.5,-108.33333333333334,0.0
32.166666666666664,-108.33333333333334,0.0
46.83333333333333,-85.0,0.0
46.166666666666664,-85.0,0.0
45.5,-85.0,0.0
44.83333333333333,-85.0,0.0
44.166666666666664,-85.0,0.0
43.5,-85.0,0.0
42.83333333333333,-85.0,0.0
42.166666666666664,-85.0,0.0
41.5,-85.0,0.0
40.166666666666664,-85.0,0.0
40.83333333333333,-85.0,0.0
39.5,-85.0,0.0
38.166666666666664,-85.0,0.0
38.83333333333333,-85.0,0.0
37.5,-85.0,0.0
36.166666666666664,-85.0,0.0
36.83333333333333,-85.0,0.0
35.5,-85.0,0.8333333333333334
48.83333333333333,-112.33333333333334,0.0
34.83333333333333,-85.0,3.342541436464088
34.166666666666664,-85.0,4.834254143646409
48.166666666666664,-112.33333333333334,0.0
47.5,-112.33333333333334,0.0
33.5,-85.0,4.005524861878453
46.83333333333333,-112.33333333333334,0.0
32.83333333333333,-85.0,1.3315217391304348
32.166666666666664,-85.0,0.0
46.166666666666664,-112.33333333333334,0.0
45.5,-112.33333333333334,0.0
31.5,-85.0,0.0
44.83333333333333,-112.33333333333334,0.0
30.166666666666668,-85.0,0.0
30.833333333333336,-85.0,0.0
44.166666666666664,-112.33333333333334,0.0
43.5,-112.33333333333334,0.0
29.5,-85.0,0.0
42.83333333333333,-112.33333333333334,0.0
42.166666666666664,-112.33333333333334,0.0
41.5,-112.33333333333334,0.0
40.83333333333333,-112.33333333333334,0.0
39.5,-112.33333333333334,0.0
40.166666666666664,-112.33333333333334,0.0
38.83333333333333,-112.33333333333334,0.0
37.5,-112.33333333333334,0.0
38.166666666666664,-112.33333333333334,0.0
36.83333333333333,-112.33333333333334,0.0
35.5,-112.33333333333334,0.0
36.166666666666664,-112.33333333333334,0.0
34.83333333333333,-112.33333333333334,0.0
34.166666666666664,-112.33333333333334,0.0
33.5,-112.33333333333334,0.0
32.83333333333333,-112.33333333333334,0.0
32.166666666666664,-112.33333333333334,0.0
31.5,-112.33333333333334,0.0
48.166666666666664,-89.0,0.0
47.5,-89.0,0.0
46.83333333333333,-89.0,0.0
46.166666666666664,-89.0,0.0
45.5,-89.0,0.0
44.83333333333333,-89.0,0.0
44.166666666666664,-89.0,0.0
43.5,-89.0,0.0
42.83333333333333,-89.0,0.0
42.166666666666664,-89.0,0.0
41.5,-89.0,0.0
40.166666666666664,-89.0,0.0
40.83333333333333,-89.0,0.0
39.5,-89.0,0.0
38.166666666666664,-89.0,4.571428571428571
38.83333333333333,-89.0,0.4748603351955307
37.5,-89.0,11.25
36.166666666666664,-89.0,15.0
36.83333333333333,-89.0,15.0
35.5,-89.0,15.0
48.83333333333333,-116.33333333333334,0.0
34.83333333333333,-89.0,14.832402234636872
34.166666666666664,-89.0,6.075268817204301
48.166666666666664,-116.33333333333334,0.0
47.5,-116.33333333333334,0.0
33.5,-89.0,5.0
46.83333333333333,-116.33333333333334,0.0
32.83333333333333,-89.0,5.0
32.166666666666664,-89.0,4.468085106382978
46.166666666666664,-116.33333333333334,0.0
45.5,-116.33333333333334,0.0
31.5,-89.0,0.5706521739130435
44.83333333333333,-116.33333333333334,0.0
30.166666666666668,-89.0,0.0
30.833333333333336,-89.0,0.0
44.166666666666664,-116.33333333333334,0.0
43.5,-116.33333333333334,0.0
29.5,-89.0,0.0
42.83333333333333,-116.33333333333334,0.0
28.833333333333336,-89.0,0.0
42.166666666666664,-116.33333333333334,0.0
41.5,-116.33333333333334,0.0
40.83333333333333,-116.33333333333334,0.0
40.166666666666664,-116.33333333333334,0.0
39.5,-116.33333333333334,0.0
38.83333333333333,-116.33333333333334,0.0
37.5,-116.33333333333334,0.0
38.166666666666664,-116.33333333333334,0.0
36.83333333333333,-116.33333333333334,0.0
35.5,-116.33333333333334,0.0
36.166666666666664,-116.33333333333334,0.0
34.83333333333333,-116.33333333333334,0.0
34.166666666666664,-116.33333333333334,0.0
33.5,-116.33333333333334,0.0
32.83333333333333,-116.33333333333334,0.0
48.83333333333333,-93.0,0.0
48.166666666666664,-93.0,0.0
47.5,-93.0,0.0
46.83333333333333,-93.0,0.0
46.166666666666664,-93.0,0.0
45.5,-93.0,0.0
44.83333333333333,-93.0,0.0
44.166666666666664,-93.0,0.0
43.5,-93.0,0.0
42.83333333333333,-93.0,0.0
42.166666666666664,-93.0,0.0
41.5,-93.0,0.0
40.166666666666664,-93.0,0.0
40.83333333333333,-93.0,0.0
39.5,-93.0,2.7976190476190474
38.166666666666664,-93.0,14.333333333333334
38.83333333333333,-93.0,5.0
37.5,-93.0,15.0
36.166666666666664,-93.0,15.0
36.83333333333333,-93.0,15.0
35.5,-93.0,15.0
48.83333333333333,-120.33333333333334,0.0
34.83333333333333,-93.0,15.0
34.166666666666664,-93.0,9.666666666666666
48.166666666666664,-120.33333333333334,0.0
47.5,-120.33333333333334,0.0
33.5,-93.0,2.074468085106383
46.83333333333333,-120.33333333333334,0.0
32.83333333333333,-93.0,0.0
32.166666666666664,-93.0,0.0
46.166666666666664,-120.33333333333334,0.0
45.5,-120.33333333333334,0.0
31.5,-93.0,0.0
44.83333333333333,-120.33333333333334,0.0
30.166666666666668,-93.0,0.0
30.833333333333336,-93.0,0.0
44.166666666666664,-120.33333333333334,0.0
43.5,-120.33333333333334,0.0
29.5,-93.0,0.0
42.83333333333333,-120.33333333333334,0.0
42.166666666666664,-120.33333333333334,0.0
41.5,-120.33333333333334,0.0
40.83333333333333,-120.33333333333334,0.0
40.166666666666664,-120.33333333333334,0.0
39.5,-120.33333333333334,0.0
38.83333333333333,-120.33333333333334,0.0
37.5,-120.33333333333334,0.0
38.166666666666664,-120.33333333333334,0.0
36.83333333333333,-120.33333333333334,0.0
35.5,-120.33333333333334,0.0
36.166666666666664,-120.33333333333334,0.0
34.83333333333333,-120.33333333333334,0.0
34.166666666666664,-120.33333333333334,0.0
47.5,-69.66666666666667,0.0
46.83333333333333,-69.66666666666667,0.0
46.166666666666664,-69.66666666666667,0.0
45.5,-69.66666666666667,0.0
44.83333333333333,-69.66666666666667,0.0
44.166666666666664,-69.66666666666667,0.0
43.5,-69.66666666666667,0.0
42.83333333333333,-69.66666666666667,0.0
42.166666666666664,-69.66666666666667,0.0
41.5,-69.66666666666667,0.0
40.83333333333333,-69.66666666666667,0.0
48.83333333333333,-97.0,0.0
48.166666666666664,-97.0,0.0
47.5,-97.0,0.0
46.83333333333333,-97.0,0.0
46.166666666666664,-97.0,0.0
45.5,-97.0,0.0
44.83333333333333,-97.0,0.0
44.166666666666664,-97.0,0.0
43.5,-97.0,0.0
42.83333333333333,-97.0,0.0
42.166666666666664,-97.0,0.0
41.5,-97.0,0.0
40.166666666666664,-97.0,0.0
40.83333333333333,-97.0,0.0
39.5,-97.0,0.0
38.166666666666664,-97.0,0.0
38.83333333333333,-97.0,0.0
37.5,-97.0,3.4722222222222223
36.166666666666664,-97.0,15.0
36.83333333333333,-97.0,10.393258426966293
35.5,-97.0,15.0
34.83333333333333,-97.0,15.0
34.166666666666664,-97.0,15.0
48.166666666666664,-124.33333333333334,0.0
47.5,-124.33333333333334,0.0
33.5,-97.0,10.435897435897436
46.83333333333333,-124.33333333333334,0.0
32.166666666666664,-97.0,0.0
32.83333333333333,-97.0,4.0710382513661205
46.166666666666664,-124.33333333333334,0.0
45.5,-124.33333333333334,0.0
31.5,-97.0,0.0
44.83333333333333,-124.33333333333334,0.0
30.166666666666668,-97.0,0.0
30.833333333333336,-97.0,0.0
44.166666666666664,-124.33333333333334,0.0
43.5,-124.33333333333334,0.0
29.5,-97.0,0.0
42.83333333333333,-124.33333333333334,0.0
28.166666666666668,-97.0,0.0
28.833333333333336,-97.0,0.0
42.166666666666664,-124.33333333333334,0.0
41.5,-124.33333333333334,0.0
27.5,-97.0,0.0
40.83333333333333,-124.33333333333334,0.0
26.833333333333336,-97.0,0.0
26.166666666666668,-97.0,0.0
40.166666666666664,-124.33333333333334,0.0
39.5,-124.33333333333334,0.0
38.83333333333333,-124.33333333333334,0.0
44.83333333333333,-73.66666666666667,0.0
44.166666666666664,-73.66666666666667,0.0
43.5,-73.66666666666667,0.0
42.83333333333333,-73.66666666666667,0.0
42.166666666666664,-73.66666666666667,0.0
41.5,-73.66666666666667,0.0
40.83333333333333,-73.66666666666667,0.0
40.166666666666664,-73.66666666666667,0.0
39.5,-73.66666666666667,0.0
48.83333333333333,-101.0,0.0
48.166666666666664,-101.0,0.0
47.5,-101.0,0.0
46.83333333333333,-101.0,0.0
46.166666666666664,-101.0,0.0
45.5,-101.0,0.0
44.83333333333333,-101.0,0.0
44.166666666666664,-101.0,0.0
43.5,-101.0,0.0
42.83333333333333,-101.0,0.0
42.166666666666664,-101.0,0.0
41.5,-101.0,0.0
40.166666666666664,-101.0,0.0
40.83333333333333,-101.0,0.0
39.5,-101.0,0.0
38.166666666666664,-101.0,0.0
38.83333333333333,-101.0,0.0
37.5,-101.0,2.414772727272727
36.166666666666664,-101.0,15.0
36.83333333333333,-101.0,6.396648044692737
35.5,-101.0,15.0
34.83333333333333,-101.0,15.0
34.166666666666664,-101.0,15.0
33.5,-101.0,15.0
32.83333333333333,-101.0,14.82857142857143
32.166666666666664,-101.0,5.0
31.5,-101.0,2.6470588235294117
30.166666666666668,-101.0,0.0
30.833333333333336,-101.0,0.0
29.5,-101.0,0.0
28.833333333333336,-101.0,0.0
43.5,-77.66666666666667,0.0
42.83333333333333,-77.66666666666667,0.0
42.166666666666664,-77.66666666666667,0.0
41.5,-77.66666666666667,0.0
40.83333333333333,-77.66666666666667,0.0
40.166666666666664,-77.66666666666667,0.0
38.83333333333333,-77.66666666666667,0.0
39.5,-77.66666666666667,0.0
38.166666666666664,-77.66666666666667,0.0
36.83333333333333,-77.66666666666667,0.0
37.5,-77.66666666666667,0.0
36.166666666666664,-77.66666666666667,0.0
34.83333333333333,-77.66666666666667,0.0
35.5,-77.66666666666667,0.0
48.83333333333333,-105.0,0.0
48.166666666666664,-105.0,0.0
34.166666666666664,-77.66666666666667,0.0
47.5,-105.0,0.0
33.5,-77.66666666666667,0.0
46.83333333333333,-105.0,0.0
46.166666666666664,-105.0,0.0
45.5,-105.0,0.0
44.83333333333333,-105.0,0.0
44.166666666666664,-105.0,0.0
43.5,-105.0,0.0
42.83333333333333,-105.0,0.0
42.166666666666664,-105.0,0.0
41.5,-105.0,0.0
40.166666666666664,-105.0,0.0
40.83333333333333,-105.0,0.0
39.5,-105.0,0.0
38.166666666666664,-105.0,1.5730337078651686
38.83333333333333,-105.0,0.0
37.5,-105.0,3.2865168539325844
36.166666666666664,-105.0,13.324022346368714
36.83333333333333,-105.0,10.308988764044944
35.5,-105.0,13.333333333333334
34.83333333333333,-105.0,13.131868131868131
34.166666666666664,-105.0,5.25
33.5,-105.0,0.2185792349726776
32.83333333333333,-105.0,0.0
32.166666666666664,-105.0,0.0
31.5,-105.0,0.0
30.166666666666668,-105.0,0.0
30.833333333333336,-105.0,0.0
42.166666666666664,-81.66666666666667,0.0
41.5,-81.66666666666667,0.0
40.83333333333333,-81.66666666666667,0.0
40.166666666666664,-81.66666666666667,0.0
38.83333333333333,-81.66666666666667,0.0
39.5,-81.66666666666667,0.0
38.166666666666664,-81.66666666666667,0.0
36.83333333333333,-81.66666666666667,0.0
37.5,-81.66666666666667,0.0
36.166666666666664,-81.66666666666667,0.0
34.83333333333333,-81.66666666666667,0.0
35.5,-81.66666666666667,0.0
48.83333333333333,-109.0,0.0
48.166666666666664,-109.0,0.0
34.166666666666664,-81.66666666666667,0.0
47.5,-109.0,0.0
33.5,-81.66666666666667,0.0
32.83333333333333,-81.66666666666667,0.0
46.83333333333333,-109.0,0.0
46.166666666666664,-109.0,0.0
32.166666666666664,-81.66666666666667,0.0
45.5,-109.0,0.0
30.833333333333336,-81.66666666666667,0.0
31.5,-81.66666666666667,0.0
44.83333333333333,-109.0,0.0
44.166666666666664,-109.0,0.0
30.166666666666668,-81.66666666666667,0.0
43.5,-109.0,0.0
29.5,-81.66666666666667,0.0
28.833333333333336,-81.66666666666667,0.0
42.83333333333333,-109.0,0.0
42.166666666666664,-109.0,0.0
28.166666666666668,-81.66666666666667,0.0
41.5,-109.0,0.0
26.833333333333336,-81.66666666666667,0.0
27.5,-81.66666666666667,0.0
40.83333333333333,-109.0,0.0
40.166666666666664,-109.0,0.0
26.166666666666668,-81.66666666666667,0.0
39.5,-109.0,0.0
25.5,-81.66666666666667,0.0
24.833333333333336,-81.66666666666667,0.0
38.166666666666664,-109.0,0.0
38.83333333333333,-109.0,0.0
24.166666666666668,-81.66666666666667,0.0
37.5,-109.0,0.0
36.166666666666664,-109.0,0.0
36.83333333333333,-109.0,0.0
35.5,-109.0,0.0
34.83333333333333,-109.0,0.0
34.166666666666664,-109.0,0.0
33.5,-109.0,0.0
32.83333333333333,-109.0,0.0
32.166666666666664,-109.0,0.0
31.5,-109.0,0.0
47.5,-85.66666666666667,0.0
46.83333333333333,-85.66666666666667,0.0
46.166666666666664,-85.66666666666667,0.0
45.5,-85.66666666666667,0.0
44.83333333333333,-85.66666666666667,0.0
44.166666666666664,-85.66666666666667,0.0
43.5,-85.66666666666667,0.0
42.83333333333333,-85.66666666666667,0.0
42.166666666666664,-85.66666666666667,0.0
41.5,-85.66666666666667,0.0
40.83333333333333,-85.66666666666667,0.0
40.166666666666664,-85.66666666666667,0.0
38.83333333333333,-85.66666666666667,0.0
39.5,-85.66666666666667,0.0
38.166666666666664,-85.66666666666667,0.0
36.83333333333333,-85.66666666666667,0.0
37.5,-85.66666666666667,0.0
36.166666666666664,-85.66666666666667,0.5337078651685393
35.5,-85.66666666666667,4.640883977900552
34.83333333333333,-85.66666666666667,5.0
48.83333333333333,-113.0,0.0
48.166666666666664,-113.0,0.0
34.166666666666664,-85.66666666666667,5.0
47.5,-113.0,0.0
33.5,-85.66666666666667,5.0
32.83333333333333,-85.66666666666667,5.0
46.83333333333333,-113.0,0.0
46.166666666666664,-113.0,0.0
32.166666666666664,-85.66666666666667,2.841530054644809
45.5,-113.0,0.0
30.833333333333336,-85.66666666666667,0.0
31.5,-85.66666666666667,0.0273224043715847
44.83333333333333,-113.0,0.0
44.166666666666664,-113.0,0.0
30.166666666666668,-85.66666666666667,0.0
43.5,-113.0,0.0
29.5,-85.66666666666667,0.0
42.83333333333333,-113.0,0.0
42.166666666666664,-113.0,0.0
41.5,-113.0,0.0
40.83333333333333,-113.0,0.0
40.166666666666664,-113.0,0.0
39.5,-113.0,0.0
38.166666666666664,-113.0,0.0
38.83333333333333,-113.0,0.0
37.5,-113.0,0.0
36.166666666666664,-113.0,0.0
36.83333333333333,-113.0,0.0
35.5,-113.0,0.0
34.83333333333333,-113.0,0.0
34.166666666666664,-113.0,0.0
33.5,-113.0,0.0
32.83333333333333,-113.0,0.0
32.166666666666664,-113.0,0.0
48.166666666666664,-89.66666666666667,0.0
47.5,-89.66666666666667,0.0
46.83333333333333,-89.66666666666667,0.0
46.166666666666664,-89.66666666666667,0.0
45.5,-89.66666666666667,0.0
44.83333333333333,-89.66666666666667,0.0
44.166666666666664,-89.66666666666667,0.0
43.5,-89.66666666666667,0.0
42.83333333333333,-89.66666666666667,0.0
42.166666666666664,-89.66666666666667,0.0
41.5,-89.66666666666667,0.0
40.83333333333333,-89.66666666666667,0.0
40.166666666666664,-89.66666666666667,0.0
38.83333333333333,-89.66666666666667,3.061797752808989
39.5,-89.66666666666667,0.0
38.166666666666664,-89.66666666666667,7.655367231638418
36.83333333333333,-89.66666666666667,15.0
37.5,-89.66666666666667,15.0
36.166666666666664,-89.66666666666667,15.0
35.5,-89.66666666666667,15.0
34.83333333333333,-89.66666666666667,15.0
48.83333333333333,-117.0,0.0
48.166666666666664,-117.0,0.0
34.166666666666664,-89.66666666666667,9.222222222222221
47.5,-117.0,0.0
33.5,-89.66666666666667,5.0
32.83333333333333,-89.66666666666667,4.7631578947368425
46.83333333333333,-117.0,0.0
46.166666666666664,-117.0,0.0
32.166666666666664,-89.66666666666667,0.7909604519774012
45.5,-117.0,0.0
30.833333333333336,-89.66666666666667,0.0
31.5,-89.66666666666667,0.0
44.83333333333333,-117.0,0.0
44.166666666666664,-117.0,0.0
30.166666666666668,-89.66666666666667,0.0
43.5,-117.0,0.0
29.5,-89.66666666666667,0.0
28.833333333333336,-89.66666666666667,0.0
42.83333333333333,-117.0,0.0
42.166666666666664,-117.0,0.0
41.5,-117.0,0.0
40.83333333333333,-117.0,0.0
40.166666666666664,-117.0,0.0
39.5,-117.0,0.0
38.166666666666664,-117.0,0.0
38.83333333333333,-117.0,0.0
37.5,-117.0,0.0
36.166666666666664,-117.0,0.0
36.83333333333333,-117.0,0.0
35.5,-117.0,0.0
34.166666666666664,-117.0,0.0
34.83333333333333,-117.0,0.0
33.5,-117.0,0.0
32.83333333333333,-117.0,0.0
48.83333333333333,-93.66666666666667,0.0
48.166666666666664,-93.66666666666667,0.0
47.5,-93.66666666666667,0.0
46.83333333333333,-93.66666666666667,0.0
46.166666666666664,-93.66666666666667,0.0
45.5,-93.66666666666667,0.0
44.83333333333333,-93.66666666666667,0.0
44.166666666666664,-93.66666666666667,0.0
43.5,-93.66666666666667,0.0
42.83333333333333,-93.66666666666667,0.0
42.166666666666664,-93.66666666666667,0.0
41.5,-93.66666666666667,0.0
40.83333333333333,-93.66666666666667,0.0
40.166666666666664,-93.66666666666667,0.0
38.83333333333333,-93.66666666666667,5.0
39.5,-93.66666666666667,1.0169491525423728
38.166666666666664,-93.66666666666667,12.222222222222221
36.83333333333333,-93.66666666666667,15.0
37.5,-93.66666666666667,15.0
36.166666666666664,-93.66666666666667,15.0
35.5,-93.66666666666667,15.0
34.83333333333333,-93.66666666666667,15.0
48.83333333333333,-121.0,0.0
48.166666666666664,-121.0,0.0
34.166666666666664,-93.66666666666667,10.166666666666666
47.5,-121.0,0.0
33.5,-93.66666666666667,2.8055555555555554
32.83333333333333,-93.66666666666667,0.0
46.83333333333333,-121.0,0.0
46.166666666666664,-121.0,0.0
32.166666666666664,-93.66666666666667,0.0
45.5,-121.0,0.0
30.833333333333336,-93.66666666666667,0.0
31.5,-93.66666666666667,0.0
44.83333333333333,-121.0,0.0
44.166666666666664,-121.0,0.0
30.166666666666668,-93.66666666666667,0.0
43.5,-121.0,0.0
29.5,-93.66666666666667,0.0
42.83333333333333,-121.0,0.0
42.166666666666664,-121.0,0.0
41.5,-121.0,0.0
40.83333333333333,-121.0,0.0
40.166666666666664,-121.0,0.0
39.5,-121.0,0.0
38.166666666666664,-121.0,0.0
38.83333333333333,-121.0,0.0
37.5,-121.0,0.0
36.166666666666664,-121.0,0.0
36.83333333333333,-121.0,0.0
35.5,-121.0,0.0
34.83333333333333,-121.0,0.0
46.83333333333333,-70.33333333333334,0.0
46.166666666666664,-70.33333333333334,0.0
45.5,-70.33333333333334,0.0
44.83333333333333,-70.33333333333334,0.0
44.166666666666664,-70.33333333333334,0.0
43.5,-70.33333333333334,0.0
42.83333333333333,-70.33333333333334,0.0
42.166666666666664,-70.33333333333334,0.0
41.5,-70.33333333333334,0.0
40.83333333333333,-70.33333333333334,0.0
48.83333333333333,-97.66666666666667,0.0
48.166666666666664,-97.66666666666667,0.0
47.5,-97.66666666666667,0.0
46.83333333333333,-97.66666666666667,0.0
